,asset_id,lat,lon,Parent Name,asset_type,country,work_intensity,year,median,minimum,maximum,scenario,AC_penetration
3891,317_SIEMENS-ENERGY-AG,59.9394785,10.8405017,Siemens Energy AG,OFFICE,Norway,low,2060,0.01,0.01,0.01,ssp585,0.3799999952316284
3892,317_SIEMENS-ENERGY-AG,59.9394785,10.8405017,Siemens Energy AG,OFFICE,Norway,low,2070,0.01,0.01,0.01,ssp585,0.3799999952316284
3893,317_SIEMENS-ENERGY-AG,59.9394785,10.8405017,Siemens Energy AG,OFFICE,Norway,low,2080,0.01,0.01,0.01,ssp585,0.3799999952316284
3894,317_SIEMENS-ENERGY-AG,59.9394785,10.8405017,Siemens Energy AG,OFFICE,Norway,low,2090,0.01,0.01,0.01,ssp585,0.3799999952316284
3895,317_SIEMENS-ENERGY-AG,59.9394785,10.8405017,Siemens Energy AG,OFFICE,Norway,low,2100,0.01,0.01,0.03,ssp585,0.3799999952316284
3896,318_SIEMENS-ENERGY-AG,37.4213908,-122.0841182,Siemens Energy AG,OFFICE,United States,low,2025,0.02,0.02,0.02,ssp585,
3897,318_SIEMENS-ENERGY-AG,37.4213908,-122.0841182,Siemens Energy AG,OFFICE,United States,low,2030,0.02,0.02,0.02,ssp585,
3898,318_SIEMENS-ENERGY-AG,37.4213908,-122.0841182,Siemens Energy AG,OFFICE,United States,low,2035,0.02,0.02,0.02,ssp585,
3899,318_SIEMENS-ENERGY-AG,37.4213908,-122.0841182,Siemens Energy AG,OFFICE,United States,low,2040,0.02,0.02,0.02,ssp585,
3900,318_SIEMENS-ENERGY-AG,37.4213908,-122.0841182,Siemens Energy AG,OFFICE,United States,low,2045,0.02,0.02,0.02,ssp585,
3901,318_SIEMENS-ENERGY-AG,37.4213908,-122.0841182,Siemens Energy AG,OFFICE,United States,low,2050,0.02,0.02,0.02,ssp585,
3902,318_SIEMENS-ENERGY-AG,37.4213908,-122.0841182,Siemens Energy AG,OFFICE,United States,low,2060,0.02,0.02,0.02,ssp585,
3903,318_SIEMENS-ENERGY-AG,37.4213908,-122.0841182,Siemens Energy AG,OFFICE,United States,low,2070,0.02,0.02,0.05,ssp585,
3904,318_SIEMENS-ENERGY-AG,37.4213908,-122.0841182,Siemens Energy AG,OFFICE,United States,low,2080,0.02,0.02,0.07,ssp585,
3905,318_SIEMENS-ENERGY-AG,37.4213908,-122.0841182,Siemens Energy AG,OFFICE,United States,low,2090,0.05,0.02,0.11,ssp585,
3906,318_SIEMENS-ENERGY-AG,37.4213908,-122.0841182,Siemens Energy AG,OFFICE,United States,low,2100,0.07,0.04,0.19,ssp585,
3907,319_SIEMENS-ENERGY-AG,34.2814357,-119.2913059,Siemens Energy AG,OFFICE,United States,low,2025,0.01,0.01,0.01,ssp585,0.49000000953674316
3908,319_SIEMENS-ENERGY-AG,34.2814357,-119.2913059,Siemens Energy AG,OFFICE,United States,low,2030,0.01,0.01,0.01,ssp585,0.49000000953674316
3909,319_SIEMENS-ENERGY-AG,34.2814357,-119.2913059,Siemens Energy AG,OFFICE,United States,low,2035,0.01,0.01,0.01,ssp585,0.49000000953674316
3910,319_SIEMENS-ENERGY-AG,34.2814357,-119.2913059,Siemens Energy AG,OFFICE,United States,low,2040,0.01,0.01,0.01,ssp585,0.49000000953674316
3911,319_SIEMENS-ENERGY-AG,34.2814357,-119.2913059,Siemens Energy AG,OFFICE,United States,low,2045,0.01,0.01,0.01,ssp585,0.49000000953674316
3912,319_SIEMENS-ENERGY-AG,34.2814357,-119.2913059,Siemens Energy AG,OFFICE,United States,low,2050,0.01,0.01,0.01,ssp585,0.49000000953674316
3913,319_SIEMENS-ENERGY-AG,34.2814357,-119.2913059,Siemens Energy AG,OFFICE,United States,low,2060,0.01,0.01,0.01,ssp585,0.49000000953674316
3914,319_SIEMENS-ENERGY-AG,34.2814357,-119.2913059,Siemens Energy AG,OFFICE,United States,low,2070,0.01,0.01,0.01,ssp585,0.49000000953674316
3915,319_SIEMENS-ENERGY-AG,34.2814357,-119.2913059,Siemens Energy AG,OFFICE,United States,low,2080,0.01,0.01,0.01,ssp585,0.49000000953674316
3916,319_SIEMENS-ENERGY-AG,34.2814357,-119.2913059,Siemens Energy AG,OFFICE,United States,low,2090,0.01,0.01,0.03,ssp585,0.49000000953674316
3917,319_SIEMENS-ENERGY-AG,34.2814357,-119.2913059,Siemens Energy AG,OFFICE,United States,low,2100,0.01,0.01,0.04,ssp585,0.49000000953674316
3918,320_SIEMENS-ENERGY-AG,37.7820516,-122.40049,Siemens Energy AG,OFFICE,United States,low,2025,0.02,0.02,0.02,ssp585,
3919,320_SIEMENS-ENERGY-AG,37.7820516,-122.40049,Siemens Energy AG,OFFICE,United States,low,2030,0.02,0.02,0.02,ssp585,
3920,320_SIEMENS-ENERGY-AG,37.7820516,-122.40049,Siemens Energy AG,OFFICE,United States,low,2035,0.02,0.02,0.02,ssp585,
3921,320_SIEMENS-ENERGY-AG,37.7820516,-122.40049,Siemens Energy AG,OFFICE,United States,low,2040,0.02,0.02,0.02,ssp585,
3922,320_SIEMENS-ENERGY-AG,37.7820516,-122.40049,Siemens Energy AG,OFFICE,United States,low,2045,0.02,0.02,0.02,ssp585,
3923,320_SIEMENS-ENERGY-AG,37.7820516,-122.40049,Siemens Energy AG,OFFICE,United States,low,2050,0.02,0.02,0.02,ssp585,
3924,320_SIEMENS-ENERGY-AG,37.7820516,-122.40049,Siemens Energy AG,OFFICE,United States,low,2060,0.02,0.02,0.02,ssp585,
3925,320_SIEMENS-ENERGY-AG,37.7820516,-122.40049,Siemens Energy AG,OFFICE,United States,low,2070,0.02,0.02,0.02,ssp585,
3926,320_SIEMENS-ENERGY-AG,37.7820516,-122.40049,Siemens Energy AG,OFFICE,United States,low,2080,0.02,0.02,0.02,ssp585,
3927,320_SIEMENS-ENERGY-AG,37.7820516,-122.40049,Siemens Energy AG,OFFICE,United States,low,2090,0.02,0.02,0.02,ssp585,
3928,320_SIEMENS-ENERGY-AG,37.7820516,-122.40049,Siemens Energy AG,OFFICE,United States,low,2100,0.02,0.02,0.02,ssp585,
3929,321_SIEMENS-ENERGY-AG,36.7572247,3.0260268,Siemens Energy AG,OFFICE,Algeria,low,2025,0.01,0.01,0.02,ssp585,0.5199999809265137
3930,321_SIEMENS-ENERGY-AG,36.7572247,3.0260268,Siemens Energy AG,OFFICE,Algeria,low,2030,0.01,0.01,0.03,ssp585,0.5199999809265137
3931,321_SIEMENS-ENERGY-AG,36.7572247,3.0260268,Siemens Energy AG,OFFICE,Algeria,low,2035,0.02,0.01,0.03,ssp585,0.5199999809265137
3932,321_SIEMENS-ENERGY-AG,36.7572247,3.0260268,Siemens Energy AG,OFFICE,Algeria,low,2040,0.02,0.01,0.03,ssp585,0.5199999809265137
3933,321_SIEMENS-ENERGY-AG,36.7572247,3.0260268,Siemens Energy AG,OFFICE,Algeria,low,2045,0.02,0.02,0.03,ssp585,0.5199999809265137
3934,321_SIEMENS-ENERGY-AG,36.7572247,3.0260268,Siemens Energy AG,OFFICE,Algeria,low,2050,0.03,0.02,0.05,ssp585,0.5199999809265137
3935,321_SIEMENS-ENERGY-AG,36.7572247,3.0260268,Siemens Energy AG,OFFICE,Algeria,low,2060,0.05,0.03,0.1,ssp585,0.5199999809265137
3936,321_SIEMENS-ENERGY-AG,36.7572247,3.0260268,Siemens Energy AG,OFFICE,Algeria,low,2070,0.09,0.05,0.2,ssp585,0.5199999809265137
3937,321_SIEMENS-ENERGY-AG,36.7572247,3.0260268,Siemens Energy AG,OFFICE,Algeria,low,2080,0.15,0.08,0.36,ssp585,0.5199999809265137
3938,321_SIEMENS-ENERGY-AG,36.7572247,3.0260268,Siemens Energy AG,OFFICE,Algeria,low,2090,0.28,0.18,0.63,ssp585,0.5199999809265137
3939,321_SIEMENS-ENERGY-AG,36.7572247,3.0260268,Siemens Energy AG,OFFICE,Algeria,low,2100,0.36,0.25,0.68,ssp585,0.5199999809265137
3940,322_SIEMENS-ENERGY-AG,5.320743,-4.011833,Siemens Energy AG,OFFICE,C̫te d'Ivoire,low,2025,0.08,0.06,0.09,ssp585,0.15000000596046448
3941,322_SIEMENS-ENERGY-AG,5.320743,-4.011833,Siemens Energy AG,OFFICE,C̫te d'Ivoire,low,2030,0.09,0.08,0.12,ssp585,0.15000000596046448
3942,322_SIEMENS-ENERGY-AG,5.320743,-4.011833,Siemens Energy AG,OFFICE,C̫te d'Ivoire,low,2035,0.09,0.08,0.14,ssp585,0.15000000596046448
3943,322_SIEMENS-ENERGY-AG,5.320743,-4.011833,Siemens Energy AG,OFFICE,C̫te d'Ivoire,low,2040,0.12,0.09,0.18,ssp585,0.15000000596046448
3944,322_SIEMENS-ENERGY-AG,5.320743,-4.011833,Siemens Energy AG,OFFICE,C̫te d'Ivoire,low,2045,0.15,0.09,0.23,ssp585,0.15000000596046448
3945,322_SIEMENS-ENERGY-AG,5.320743,-4.011833,Siemens Energy AG,OFFICE,C̫te d'Ivoire,low,2050,0.19,0.12,0.29,ssp585,0.15000000596046448
3946,322_SIEMENS-ENERGY-AG,5.320743,-4.011833,Siemens Energy AG,OFFICE,C̫te d'Ivoire,low,2060,0.28,0.14,0.49,ssp585,0.15000000596046448
3947,322_SIEMENS-ENERGY-AG,5.320743,-4.011833,Siemens Energy AG,OFFICE,C̫te d'Ivoire,low,2070,0.48,0.21,0.78,ssp585,0.15000000596046448
3948,322_SIEMENS-ENERGY-AG,5.320743,-4.011833,Siemens Energy AG,OFFICE,C̫te d'Ivoire,low,2080,0.74,0.31,1.33,ssp585,0.15000000596046448
3949,322_SIEMENS-ENERGY-AG,5.320743,-4.011833,Siemens Energy AG,OFFICE,C̫te d'Ivoire,low,2090,1.13,0.53,2.27,ssp585,0.15000000596046448
3950,322_SIEMENS-ENERGY-AG,5.320743,-4.011833,Siemens Energy AG,OFFICE,C̫te d'Ivoire,low,2100,1.57,0.76,3.1,ssp585,0.15000000596046448
3951,323_SIEMENS-ENERGY-AG,30.0122123,31.4430295,Siemens Energy AG,OFFICE,Egypt,low,2025,0.02,0.01,0.02,ssp585,0.5199999809265137
3952,323_SIEMENS-ENERGY-AG,30.0122123,31.4430295,Siemens Energy AG,OFFICE,Egypt,low,2030,0.02,0.01,0.03,ssp585,0.5199999809265137
3953,323_SIEMENS-ENERGY-AG,30.0122123,31.4430295,Siemens Energy AG,OFFICE,Egypt,low,2035,0.03,0.02,0.04,ssp585,0.5199999809265137
3954,323_SIEMENS-ENERGY-AG,30.0122123,31.4430295,Siemens Energy AG,OFFICE,Egypt,low,2040,0.03,0.02,0.05,ssp585,0.5199999809265137
3955,323_SIEMENS-ENERGY-AG,30.0122123,31.4430295,Siemens Energy AG,OFFICE,Egypt,low,2045,0.04,0.02,0.08,ssp585,0.5199999809265137
3956,323_SIEMENS-ENERGY-AG,30.0122123,31.4430295,Siemens Energy AG,OFFICE,Egypt,low,2050,0.05,0.03,0.08,ssp585,0.5199999809265137
3957,323_SIEMENS-ENERGY-AG,30.0122123,31.4430295,Siemens Energy AG,OFFICE,Egypt,low,2060,0.08,0.04,0.15,ssp585,0.5199999809265137
3958,323_SIEMENS-ENERGY-AG,30.0122123,31.4430295,Siemens Energy AG,OFFICE,Egypt,low,2070,0.12,0.08,0.29,ssp585,0.5199999809265137
3959,323_SIEMENS-ENERGY-AG,30.0122123,31.4430295,Siemens Energy AG,OFFICE,Egypt,low,2080,0.23,0.13,0.51,ssp585,0.5199999809265137
3960,323_SIEMENS-ENERGY-AG,30.0122123,31.4430295,Siemens Energy AG,OFFICE,Egypt,low,2090,0.39,0.22,0.78,ssp585,0.5199999809265137
3961,323_SIEMENS-ENERGY-AG,30.0122123,31.4430295,Siemens Energy AG,OFFICE,Egypt,low,2100,0.56,0.37,1.08,ssp585,0.5199999809265137
3962,325_SIEMENS-ENERGY-AG,33.598129,-7.6646354,Siemens Energy AG,OFFICE,Morocco,low,2025,0.02,0.02,0.02,ssp585,
3963,325_SIEMENS-ENERGY-AG,33.598129,-7.6646354,Siemens Energy AG,OFFICE,Morocco,low,2030,0.02,0.02,0.02,ssp585,
3964,325_SIEMENS-ENERGY-AG,33.598129,-7.6646354,Siemens Energy AG,OFFICE,Morocco,low,2035,0.02,0.02,0.02,ssp585,
3965,325_SIEMENS-ENERGY-AG,33.598129,-7.6646354,Siemens Energy AG,OFFICE,Morocco,low,2040,0.02,0.02,0.05,ssp585,
3966,325_SIEMENS-ENERGY-AG,33.598129,-7.6646354,Siemens Energy AG,OFFICE,Morocco,low,2045,0.02,0.02,0.05,ssp585,
3967,325_SIEMENS-ENERGY-AG,33.598129,-7.6646354,Siemens Energy AG,OFFICE,Morocco,low,2050,0.02,0.02,0.05,ssp585,
3968,325_SIEMENS-ENERGY-AG,33.598129,-7.6646354,Siemens Energy AG,OFFICE,Morocco,low,2060,0.02,0.02,0.07,ssp585,
3969,325_SIEMENS-ENERGY-AG,33.598129,-7.6646354,Siemens Energy AG,OFFICE,Morocco,low,2070,0.05,0.02,0.11,ssp585,
3970,325_SIEMENS-ENERGY-AG,33.598129,-7.6646354,Siemens Energy AG,OFFICE,Morocco,low,2080,0.09,0.04,0.21,ssp585,
3971,325_SIEMENS-ENERGY-AG,33.598129,-7.6646354,Siemens Energy AG,OFFICE,Morocco,low,2090,0.16,0.05,0.44,ssp585,
3972,325_SIEMENS-ENERGY-AG,33.598129,-7.6646354,Siemens Energy AG,OFFICE,Morocco,low,2100,0.19,0.07,0.6,ssp585,
3973,326_SIEMENS-ENERGY-AG,-8.9211043,13.2022944,Siemens Energy AG,OFFICE,Angola,low,2025,0.12,0.08,0.15,ssp585,0.1599999964237213
3974,326_SIEMENS-ENERGY-AG,-8.9211043,13.2022944,Siemens Energy AG,OFFICE,Angola,low,2030,0.13,0.09,0.19,ssp585,0.1599999964237213
3975,326_SIEMENS-ENERGY-AG,-8.9211043,13.2022944,Siemens Energy AG,OFFICE,Angola,low,2035,0.15,0.09,0.21,ssp585,0.1599999964237213
3976,326_SIEMENS-ENERGY-AG,-8.9211043,13.2022944,Siemens Energy AG,OFFICE,Angola,low,2040,0.18,0.12,0.27,ssp585,0.1599999964237213
3977,326_SIEMENS-ENERGY-AG,-8.9211043,13.2022944,Siemens Energy AG,OFFICE,Angola,low,2045,0.21,0.13,0.31,ssp585,0.1599999964237213
3978,326_SIEMENS-ENERGY-AG,-8.9211043,13.2022944,Siemens Energy AG,OFFICE,Angola,low,2050,0.23,0.18,0.4,ssp585,0.1599999964237213
3979,326_SIEMENS-ENERGY-AG,-8.9211043,13.2022944,Siemens Energy AG,OFFICE,Angola,low,2060,0.34,0.23,0.76,ssp585,0.1599999964237213
3980,326_SIEMENS-ENERGY-AG,-8.9211043,13.2022944,Siemens Energy AG,OFFICE,Angola,low,2070,0.59,0.36,1.04,ssp585,0.1599999964237213
3981,326_SIEMENS-ENERGY-AG,-8.9211043,13.2022944,Siemens Energy AG,OFFICE,Angola,low,2080,0.91,0.51,1.86,ssp585,0.1599999964237213
3982,326_SIEMENS-ENERGY-AG,-8.9211043,13.2022944,Siemens Energy AG,OFFICE,Angola,low,2090,1.38,0.84,2.81,ssp585,0.1599999964237213
3983,326_SIEMENS-ENERGY-AG,-8.9211043,13.2022944,Siemens Energy AG,OFFICE,Angola,low,2100,1.8,1.05,3.48,ssp585,0.1599999964237213
3984,328_SIEMENS-ENERGY-AG,-26.0044463,28.1188297,Siemens Energy AG,OFFICE,South Africa,low,2025,0.01,0.01,0.01,ssp585,0.6399999856948853
3985,328_SIEMENS-ENERGY-AG,-26.0044463,28.1188297,Siemens Energy AG,OFFICE,South Africa,low,2030,0.01,0.01,0.01,ssp585,0.6399999856948853
3986,328_SIEMENS-ENERGY-AG,-26.0044463,28.1188297,Siemens Energy AG,OFFICE,South Africa,low,2035,0.01,0.01,0.01,ssp585,0.6399999856948853
3987,328_SIEMENS-ENERGY-AG,-26.0044463,28.1188297,Siemens Energy AG,OFFICE,South Africa,low,2040,0.01,0.01,0.01,ssp585,0.6399999856948853
3988,328_SIEMENS-ENERGY-AG,-26.0044463,28.1188297,Siemens Energy AG,OFFICE,South Africa,low,2045,0.01,0.01,0.01,ssp585,0.6399999856948853
3989,328_SIEMENS-ENERGY-AG,-26.0044463,28.1188297,Siemens Energy AG,OFFICE,South Africa,low,2050,0.01,0.01,0.01,ssp585,0.6399999856948853
3990,328_SIEMENS-ENERGY-AG,-26.0044463,28.1188297,Siemens Energy AG,OFFICE,South Africa,low,2060,0.01,0.01,0.01,ssp585,0.6399999856948853
3991,328_SIEMENS-ENERGY-AG,-26.0044463,28.1188297,Siemens Energy AG,OFFICE,South Africa,low,2070,0.01,0.01,0.02,ssp585,0.6399999856948853
3992,328_SIEMENS-ENERGY-AG,-26.0044463,28.1188297,Siemens Energy AG,OFFICE,South Africa,low,2080,0.02,0.01,0.03,ssp585,0.6399999856948853
3993,328_SIEMENS-ENERGY-AG,-26.0044463,28.1188297,Siemens Energy AG,OFFICE,South Africa,low,2090,0.02,0.01,0.08,ssp585,0.6399999856948853
3994,328_SIEMENS-ENERGY-AG,-26.0044463,28.1188297,Siemens Energy AG,OFFICE,South Africa,low,2100,0.03,0.02,0.1,ssp585,0.6399999856948853
3995,338_SIEMENS-ENERGY-AG,49.492372,0.129167,Siemens Energy AG,OFFICE,France,low,2025,0.02,0.02,0.02,ssp585,0.20000000298023224
3996,338_SIEMENS-ENERGY-AG,49.492372,0.129167,Siemens Energy AG,OFFICE,France,low,2030,0.02,0.02,0.02,ssp585,0.20000000298023224
3997,338_SIEMENS-ENERGY-AG,49.492372,0.129167,Siemens Energy AG,OFFICE,France,low,2035,0.02,0.02,0.02,ssp585,0.20000000298023224
3998,338_SIEMENS-ENERGY-AG,49.492372,0.129167,Siemens Energy AG,OFFICE,France,low,2040,0.02,0.02,0.02,ssp585,0.20000000298023224
3999,338_SIEMENS-ENERGY-AG,49.492372,0.129167,Siemens Energy AG,OFFICE,France,low,2045,0.02,0.02,0.02,ssp585,0.20000000298023224
4000,338_SIEMENS-ENERGY-AG,49.492372,0.129167,Siemens Energy AG,OFFICE,France,low,2050,0.02,0.02,0.02,ssp585,0.20000000298023224
4001,338_SIEMENS-ENERGY-AG,49.492372,0.129167,Siemens Energy AG,OFFICE,France,low,2060,0.02,0.02,0.02,ssp585,0.20000000298023224
4002,338_SIEMENS-ENERGY-AG,49.492372,0.129167,Siemens Energy AG,OFFICE,France,low,2070,0.02,0.02,0.02,ssp585,0.20000000298023224
4003,338_SIEMENS-ENERGY-AG,49.492372,0.129167,Siemens Energy AG,OFFICE,France,low,2080,0.02,0.02,0.02,ssp585,0.20000000298023224
4004,338_SIEMENS-ENERGY-AG,49.492372,0.129167,Siemens Energy AG,OFFICE,France,low,2090,0.02,0.02,0.02,ssp585,0.20000000298023224
4005,338_SIEMENS-ENERGY-AG,49.492372,0.129167,Siemens Energy AG,OFFICE,France,low,2100,0.02,0.02,0.04,ssp585,0.20000000298023224
4006,342_SIEMENS-ENERGY-AG,14.5586392,121.0178417,Siemens Energy AG,OFFICE,Philippines,low,2025,0.39,0.3,0.55,ssp585,0.05999999865889549
4007,342_SIEMENS-ENERGY-AG,14.5586392,121.0178417,Siemens Energy AG,OFFICE,Philippines,low,2030,0.45,0.35,0.58,ssp585,0.05999999865889549
4008,342_SIEMENS-ENERGY-AG,14.5586392,121.0178417,Siemens Energy AG,OFFICE,Philippines,low,2035,0.51,0.39,0.75,ssp585,0.05999999865889549
4009,342_SIEMENS-ENERGY-AG,14.5586392,121.0178417,Siemens Energy AG,OFFICE,Philippines,low,2040,0.6,0.45,0.86,ssp585,0.05999999865889549
4010,342_SIEMENS-ENERGY-AG,14.5586392,121.0178417,Siemens Energy AG,OFFICE,Philippines,low,2045,0.71,0.5,1.02,ssp585,0.05999999865889549
4011,342_SIEMENS-ENERGY-AG,14.5586392,121.0178417,Siemens Energy AG,OFFICE,Philippines,low,2050,0.86,0.69,1.29,ssp585,0.05999999865889549
4012,342_SIEMENS-ENERGY-AG,14.5586392,121.0178417,Siemens Energy AG,OFFICE,Philippines,low,2060,1.17,0.79,1.91,ssp585,0.05999999865889549
4013,342_SIEMENS-ENERGY-AG,14.5586392,121.0178417,Siemens Energy AG,OFFICE,Philippines,low,2070,1.9,1.35,2.78,ssp585,0.05999999865889549
4014,342_SIEMENS-ENERGY-AG,14.5586392,121.0178417,Siemens Energy AG,OFFICE,Philippines,low,2080,2.71,1.86,4.33,ssp585,0.05999999865889549
4015,342_SIEMENS-ENERGY-AG,14.5586392,121.0178417,Siemens Energy AG,OFFICE,Philippines,low,2090,4.46,2.94,6.57,ssp585,0.05999999865889549
4016,342_SIEMENS-ENERGY-AG,14.5586392,121.0178417,Siemens Energy AG,OFFICE,Philippines,low,2100,5.48,3.9,8.29,ssp585,0.05999999865889549
4017,343_SIEMENS-ENERGY-AG,1.3274921,103.8707183,Siemens Energy AG,OFFICE,Singapore,low,2025,0.14,0.09,0.16,ssp585,
4018,343_SIEMENS-ENERGY-AG,1.3274921,103.8707183,Siemens Energy AG,OFFICE,Singapore,low,2030,0.16,0.11,0.18,ssp585,
4019,343_SIEMENS-ENERGY-AG,1.3274921,103.8707183,Siemens Energy AG,OFFICE,Singapore,low,2035,0.18,0.14,0.23,ssp585,
4020,343_SIEMENS-ENERGY-AG,1.3274921,103.8707183,Siemens Energy AG,OFFICE,Singapore,low,2040,0.21,0.16,0.3,ssp585,
4021,343_SIEMENS-ENERGY-AG,1.3274921,103.8707183,Siemens Energy AG,OFFICE,Singapore,low,2045,0.27,0.18,0.34,ssp585,
4022,343_SIEMENS-ENERGY-AG,1.3274921,103.8707183,Siemens Energy AG,OFFICE,Singapore,low,2050,0.32,0.25,0.39,ssp585,
4023,343_SIEMENS-ENERGY-AG,1.3274921,103.8707183,Siemens Energy AG,OFFICE,Singapore,low,2060,0.46,0.34,0.62,ssp585,
4024,343_SIEMENS-ENERGY-AG,1.3274921,103.8707183,Siemens Energy AG,OFFICE,Singapore,low,2070,0.76,0.55,0.99,ssp585,
4025,343_SIEMENS-ENERGY-AG,1.3274921,103.8707183,Siemens Energy AG,OFFICE,Singapore,low,2080,1.19,0.73,1.71,ssp585,
4026,343_SIEMENS-ENERGY-AG,1.3274921,103.8707183,Siemens Energy AG,OFFICE,Singapore,low,2090,1.89,0.98,2.75,ssp585,
4027,343_SIEMENS-ENERGY-AG,1.3274921,103.8707183,Siemens Energy AG,OFFICE,Singapore,low,2100,2.51,1.41,3.42,ssp585,
4028,345_SIEMENS-ENERGY-AG,13.7433499,100.5881535,Siemens Energy AG,OFFICE,Thailand,low,2025,0.65,0.43,0.82,ssp585,0.23999999463558197
4029,345_SIEMENS-ENERGY-AG,13.7433499,100.5881535,Siemens Energy AG,OFFICE,Thailand,low,2030,0.73,0.55,0.9,ssp585,0.23999999463558197
4030,345_SIEMENS-ENERGY-AG,13.7433499,100.5881535,Siemens Energy AG,OFFICE,Thailand,low,2035,0.84,0.59,1.09,ssp585,0.23999999463558197
4031,345_SIEMENS-ENERGY-AG,13.7433499,100.5881535,Siemens Energy AG,OFFICE,Thailand,low,2040,0.93,0.74,1.24,ssp585,0.23999999463558197
4032,345_SIEMENS-ENERGY-AG,13.7433499,100.5881535,Siemens Energy AG,OFFICE,Thailand,low,2045,1.15,0.85,1.72,ssp585,0.23999999463558197
4033,345_SIEMENS-ENERGY-AG,13.7433499,100.5881535,Siemens Energy AG,OFFICE,Thailand,low,2050,1.43,0.95,1.97,ssp585,0.23999999463558197
4034,345_SIEMENS-ENERGY-AG,13.7433499,100.5881535,Siemens Energy AG,OFFICE,Thailand,low,2060,2.01,1.28,2.96,ssp585,0.23999999463558197
4035,345_SIEMENS-ENERGY-AG,13.7433499,100.5881535,Siemens Energy AG,OFFICE,Thailand,low,2070,3.1,2.01,4.36,ssp585,0.23999999463558197
4036,345_SIEMENS-ENERGY-AG,13.7433499,100.5881535,Siemens Energy AG,OFFICE,Thailand,low,2080,4.49,2.8,6.41,ssp585,0.23999999463558197
4037,345_SIEMENS-ENERGY-AG,13.7433499,100.5881535,Siemens Energy AG,OFFICE,Thailand,low,2090,6.6,4.0,9.08,ssp585,0.23999999463558197
4038,345_SIEMENS-ENERGY-AG,13.7433499,100.5881535,Siemens Energy AG,OFFICE,Thailand,low,2100,8.5,5.71,11.55,ssp585,0.23999999463558197
4039,346_SIEMENS-ENERGY-AG,10.7820158,106.7003482,Siemens Energy AG,OFFICE,Vietnam,low,2025,0.45,0.32,0.61,ssp585,0.05000000074505806
4040,346_SIEMENS-ENERGY-AG,10.7820158,106.7003482,Siemens Energy AG,OFFICE,Vietnam,low,2030,0.53,0.39,0.67,ssp585,0.05000000074505806
4041,346_SIEMENS-ENERGY-AG,10.7820158,106.7003482,Siemens Energy AG,OFFICE,Vietnam,low,2035,0.57,0.45,0.76,ssp585,0.05000000074505806
4042,346_SIEMENS-ENERGY-AG,10.7820158,106.7003482,Siemens Energy AG,OFFICE,Vietnam,low,2040,0.69,0.52,0.93,ssp585,0.05000000074505806
4043,346_SIEMENS-ENERGY-AG,10.7820158,106.7003482,Siemens Energy AG,OFFICE,Vietnam,low,2045,0.86,0.61,1.18,ssp585,0.05000000074505806
4044,346_SIEMENS-ENERGY-AG,10.7820158,106.7003482,Siemens Energy AG,OFFICE,Vietnam,low,2050,1.02,0.74,1.28,ssp585,0.05000000074505806
4045,346_SIEMENS-ENERGY-AG,10.7820158,106.7003482,Siemens Energy AG,OFFICE,Vietnam,low,2060,1.39,0.98,2.07,ssp585,0.05000000074505806
4046,346_SIEMENS-ENERGY-AG,10.7820158,106.7003482,Siemens Energy AG,OFFICE,Vietnam,low,2070,2.19,1.43,3.0,ssp585,0.05000000074505806
4047,346_SIEMENS-ENERGY-AG,10.7820158,106.7003482,Siemens Energy AG,OFFICE,Vietnam,low,2080,3.19,2.06,4.73,ssp585,0.05000000074505806
4048,346_SIEMENS-ENERGY-AG,10.7820158,106.7003482,Siemens Energy AG,OFFICE,Vietnam,low,2090,4.91,3.26,7.13,ssp585,0.05000000074505806
4049,346_SIEMENS-ENERGY-AG,10.7820158,106.7003482,Siemens Energy AG,OFFICE,Vietnam,low,2100,6.19,4.27,9.29,ssp585,0.05000000074505806
4050,349_SIEMENS-ENERGY-AG,48.2685132,16.4237471,Siemens Energy AG,OFFICE,Austria,low,2025,0.01,0.01,0.01,ssp585,0.3100000023841858
4051,349_SIEMENS-ENERGY-AG,48.2685132,16.4237471,Siemens Energy AG,OFFICE,Austria,low,2030,0.01,0.01,0.01,ssp585,0.3100000023841858
4052,349_SIEMENS-ENERGY-AG,48.2685132,16.4237471,Siemens Energy AG,OFFICE,Austria,low,2035,0.01,0.01,0.01,ssp585,0.3100000023841858
4053,349_SIEMENS-ENERGY-AG,48.2685132,16.4237471,Siemens Energy AG,OFFICE,Austria,low,2040,0.01,0.01,0.01,ssp585,0.3100000023841858
4054,349_SIEMENS-ENERGY-AG,48.2685132,16.4237471,Siemens Energy AG,OFFICE,Austria,low,2045,0.01,0.01,0.01,ssp585,0.3100000023841858
4055,349_SIEMENS-ENERGY-AG,48.2685132,16.4237471,Siemens Energy AG,OFFICE,Austria,low,2050,0.01,0.01,0.03,ssp585,0.3100000023841858
4056,349_SIEMENS-ENERGY-AG,48.2685132,16.4237471,Siemens Energy AG,OFFICE,Austria,low,2060,0.01,0.01,0.03,ssp585,0.3100000023841858
4057,349_SIEMENS-ENERGY-AG,48.2685132,16.4237471,Siemens Energy AG,OFFICE,Austria,low,2070,0.03,0.01,0.11,ssp585,0.3100000023841858
4058,349_SIEMENS-ENERGY-AG,48.2685132,16.4237471,Siemens Energy AG,OFFICE,Austria,low,2080,0.04,0.01,0.1,ssp585,0.3100000023841858
